HomeTeam,AwayTeam,FTR,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25
Queens Park,Annan Athletic,H,2,0,10.0,6.0,4.0,3.0,4.0,2.0,0,2,0,0,1.75,3.75,4.33,1.65,2.2
Stenhousemuir,Cove Rangers,A,0,3,4.0,12.0,1.0,6.0,6.0,5.0,1,1,1,0,7.0,4.75,1.4,1.44,2.7
Cowdenbeath,Albion Rvs,H,2,1,7.0,5.0,4.0,2.0,8.0,5.0,3,1,0,0,2.15,3.8,3.0,1.8,2.0
Stirling,Stenhousemuir,D,0,0,7.0,5.0,2.0,2.0,3.0,7.0,2,0,0,0,1.9,3.6,3.75,1.75,2.05
Annan Athletic,Cowdenbeath,D,0,0,8.0,6.0,2.0,3.0,5.0,5.0,2,2,0,0,2.37,3.75,2.62,1.75,2.05
Cove Rangers,Brechin,H,3,2,20.0,10.0,7.0,4.0,5.0,0.0,0,4,0,0,1.12,9.0,15.0,1.36,3.1
Edinburgh City,Albion Rvs,H,3,0,22.0,3.0,8.0,0.0,9.0,0.0,0,1,0,1,1.45,4.2,6.5,1.6,2.3
Elgin,Stirling,H,3,1,15.0,9.0,7.0,3.0,5.0,3.0,1,4,0,0,2.2,3.75,2.9,1.72,2.07
Stenhousemuir,Queens Park,D,0,0,7.0,9.0,3.0,4.0,4.0,6.0,2,1,0,1,2.87,3.75,2.25,1.72,2.07
Elgin,Cowdenbeath,H,3,2,18.0,7.0,7.0,5.0,9.0,2.0,1,4,0,1,1.75,3.8,3.5,1.75,2.05
Stirling,Cove Rangers,A,1,7,11.0,11.0,3.0,8.0,5.0,4.0,0,0,1,0,5.25,4.5,1.44,1.72,2.07
Albion Rvs,Stenhousemuir,A,1,3,12.0,16.0,5.0,5.0,5.0,2.0,1,3,0,0,3.1,3.5,2.25,1.6,2.3
Brechin,Edinburgh City,A,1,5,5.0,18.0,4.0,10.0,5.0,4.0,2,1,0,0,5.25,4.5,1.5,1.47,2.6
Cowdenbeath,Annan Athletic,A,0,3,5.0,11.0,3.0,6.0,8.0,9.0,0,0,0,0,2.45,3.25,2.87,1.95,1.85
Stirling,Queens Park,D,0,0,11.0,11.0,4.0,4.0,8.0,4.0,2,2,0,0,4.75,4.2,1.61,1.9,1.9
Stranraer,Elgin,A,1,4,10.0,11.0,5.0,6.0,10.0,5.0,0,1,1,0,2.3,3.6,2.8,1.9,1.9
Annan Athletic,Stranraer,D,1,1,13.0,6.0,7.0,2.0,10.0,4.0,1,2,0,1,2.45,3.5,2.37,1.65,2.2
Edinburgh City,Cowdenbeath,A,0,1,10.0,6.0,2.0,2.0,12.0,4.0,1,2,0,1,1.6,4.0,4.2,1.7,2.1
Elgin,Brechin,H,3,0,18.0,8.0,9.0,3.0,4.0,3.0,0,2,0,0,1.28,4.75,8.0,1.57,2.35
Queens Park,Albion Rvs,H,2,0,9.0,6.0,8.0,1.0,6.0,3.0,3,1,0,0,1.25,5.25,8.0,1.44,2.7
Stenhousemuir,Stirling,D,2,2,10.0,8.0,5.0,3.0,5.0,11.0,3,4,0,0,2.4,3.5,2.45,1.75,2.05
Albion Rvs,Brechin,A,0,2,5.0,9.0,1.0,2.0,2.0,4.0,1,0,0,0,1.75,4.2,3.4,1.57,2.35
Cowdenbeath,Stenhousemuir,D,1,1,8.0,7.0,2.0,2.0,2.0,7.0,1,2,0,0,2.7,3.3,2.4,1.9,1.9
Edinburgh City,Elgin,H,1,0,10.0,8.0,3.0,2.0,7.0,4.0,2,2,0,0,2.25,3.3,2.9,1.8,2.0
Stirling,Annan Athletic,H,1,0,14.0,4.0,7.0,3.0,11.0,2.0,1,2,0,0,2.05,3.4,3.2,1.85,1.95
Stranraer,Queens Park,A,0,1,7.0,9.0,5.0,5.0,6.0,7.0,2,2,0,0,3.2,3.5,2.0,1.9,1.95
Annan Athletic,Albion Rvs,A,2,3,10.0,12.0,5.0,6.0,4.0,7.0,2,1,0,0,1.6,3.75,4.33,1.47,2.6
Brechin,Stirling,A,0,5,6.0,18.0,1.0,7.0,0.0,7.0,2,1,1,0,4.75,4.2,1.53,1.57,2.35
Elgin,Queens Park,A,0,1,8.0,8.0,4.0,3.0,8.0,8.0,2,4,1,0,2.5,3.5,2.3,2.05,1.75
Stenhousemuir,Edinburgh City,H,2,0,11.0,11.0,3.0,5.0,4.0,4.0,4,1,0,0,3.1,3.8,1.95,1.66,2.15
Stranraer,Cowdenbeath,H,2,0,9.0,8.0,4.0,3.0,1.0,3.0,3,5,0,1,1.9,3.8,3.1,1.72,2.07
Edinburgh City,Stranraer,A,0,1,4.0,8.0,1.0,5.0,4.0,4.0,6,2,0,0,1.9,3.8,3.2,1.66,2.15
Queens Park,Brechin,H,3,0,18.0,3.0,9.0,0.0,17.0,2.0,0,1,0,0,1.2,6.0,10.0,1.44,2.7
Stenhousemuir,Annan Athletic,A,1,2,6.0,9.0,1.0,3.0,6.0,3.0,1,3,0,0,2.1,3.5,2.9,1.7,2.1
Stirling,Elgin,A,1,2,9.0,7.0,5.0,3.0,9.0,2.0,2,2,0,0,2.7,3.4,2.5,1.72,2.07
Albion Rvs,Stirling,A,0,1,7.0,19.0,4.0,4.0,4.0,8.0,2,2,0,0,4.33,4.0,1.65,1.61,2.25
Annan Athletic,Edinburgh City,A,0,4,7.0,12.0,5.0,8.0,3.0,6.0,2,3,0,0,2.87,3.8,2.05,1.72,2.07
Brechin,Stranraer,A,1,4,4.0,15.0,3.0,6.0,4.0,7.0,1,0,0,0,7.5,4.5,1.33,1.53,2.4
Elgin,Cowdenbeath,H,5,2,16.0,11.0,7.0,5.0,3.0,8.0,0,2,0,0,1.61,3.75,4.75,1.75,2.05
Queens Park,Stenhousemuir,H,3,1,14.0,4.0,4.0,1.0,8.0,0.0,2,1,0,0,1.6,4.0,4.5,1.7,2.1
Cowdenbeath,Queens Park,A,0,3,3.0,8.0,1.0,7.0,5.0,6.0,2,3,0,0,4.75,3.8,1.55,1.9,1.9
Edinburgh City,Albion Rvs,H,5,2,18.0,7.0,6.0,3.0,8.0,5.0,2,1,0,0,1.28,4.75,8.5,1.53,2.4
Elgin,Annan Athletic,H,1,0,11.0,10.0,7.0,4.0,5.0,2.0,2,2,0,0,1.65,4.0,4.0,1.65,2.2
Stenhousemuir,Brechin,H,2,1,14.0,7.0,6.0,4.0,6.0,2.0,1,3,0,0,1.22,5.25,11.0,1.53,2.4
Stranraer,Stirling,D,2,2,13.0,9.0,6.0,3.0,12.0,4.0,2,1,0,0,2.2,3.5,2.7,1.7,2.1
Albion Rvs,Elgin,H,3,1,11.0,8.0,5.0,2.0,8.0,5.0,5,2,1,0,5.5,4.33,1.4,1.5,2.5
Queens Park,Edinburgh City,D,3,3,8.0,7.0,3.0,3.0,3.0,2.0,2,2,0,0,1.75,3.6,3.75,1.85,1.95
Stenhousemuir,Stranraer,D,2,2,10.0,14.0,4.0,7.0,1.0,6.0,2,1,1,0,2.2,3.5,2.62,1.53,2.4
Stirling,Cowdenbeath,H,1,0,14.0,6.0,5.0,2.0,9.0,3.0,1,2,0,0,1.7,3.75,3.8,1.8,2.0
Annan Athletic,Queens Park,A,1,2,3.0,6.0,2.0,5.0,3.0,4.0,2,2,0,0,4.5,3.8,1.61,1.85,1.95
Cowdenbeath,Brechin,H,2,0,7.0,3.0,2.0,2.0,8.0,5.0,0,1,0,0,1.66,3.8,4.0,1.65,2.2
Edinburgh City,Stirling,A,2,3,11.0,7.0,5.0,3.0,3.0,3.0,3,5,0,0,2.1,3.4,3.0,1.8,2.0
Elgin,Stenhousemuir,H,2,0,19.0,8.0,9.0,4.0,5.0,2.0,2,3,0,1,1.7,3.6,4.0,1.6,2.3
Stranraer,Albion Rvs,H,4,0,17.0,5.0,8.0,2.0,6.0,1.0,0,1,0,0,1.4,4.5,5.75,1.47,2.6
Brechin,Annan Athletic,D,0,0,8.0,6.0,4.0,3.0,3.0,2.0,3,2,0,0,5.0,4.0,1.55,1.57,2.35
Stranraer,Annan Athletic,H,2,0,10.0,12.0,4.0,4.0,7.0,3.0,0,2,0,1,1.55,4.0,4.75,1.65,2.2
Annan Athletic,Cowdenbeath,D,0,0,5.0,6.0,1.0,0.0,6.0,5.0,2,2,1,0,2.37,3.5,2.6,1.85,1.95
Elgin,Edinburgh City,A,1,2,9.0,9.0,2.0,4.0,4.0,4.0,2,1,0,0,2.3,3.6,2.5,1.8,2.0
Queens Park,Stranraer,H,3,0,8.0,3.0,4.0,0.0,3.0,1.0,4,0,0,1,1.61,3.8,4.2,1.75,2.05
Stenhousemuir,Albion Rvs,H,2,0,8.0,3.0,2.0,0.0,2.0,5.0,2,3,0,0,1.33,5.25,6.5,1.57,2.35
Stirling,Brechin,H,1,0,7.0,6.0,4.0,3.0,5.0,5.0,3,1,0,0,1.22,5.5,8.5,1.61,2.25
Stranraer,Brechin,H,2,0,13.0,5.0,4.0,1.0,4.0,3.0,0,1,0,0,1.22,6.0,12.0,1.57,2.35
Albion Rvs,Annan Athletic,D,1,1,8.0,9.0,2.0,3.0,5.0,7.0,1,0,0,1,3.1,3.5,2.1,1.7,2.1
Brechin,Queens Park,A,0,2,5.0,20.0,2.0,8.0,0.0,6.0,2,1,1,0,9.0,5.0,1.28,1.7,2.1
Cowdenbeath,Stranraer,D,1,1,5.0,15.0,1.0,4.0,1.0,4.0,2,2,0,0,3.4,3.75,1.9,1.9,1.95
Edinburgh City,Stenhousemuir,H,3,1,15.0,9.0,7.0,3.0,3.0,2.0,2,1,0,1,1.83,3.75,3.5,1.72,2.07
Elgin,Stirling,D,1,1,8.0,11.0,3.0,3.0,2.0,2.0,0,5,0,0,2.1,3.6,2.87,1.72,2.07
Albion Rvs,Queens Park,A,0,3,3.0,14.0,1.0,7.0,2.0,10.0,0,0,0,0,11.0,6.0,1.2,1.53,2.4
Brechin,Elgin,A,1,2,10.0,21.0,6.0,6.0,7.0,8.0,4,1,1,0,7.0,5.0,1.33,1.5,2.5
Cowdenbeath,Edinburgh City,A,1,3,7.0,11.0,4.0,8.0,5.0,7.0,2,0,0,0,4.2,4.5,1.57,1.9,1.9
Stirling,Stenhousemuir,H,1,0,19.0,3.0,10.0,0.0,8.0,3.0,1,2,0,1,1.9,3.75,3.3,1.75,2.05
Annan Athletic,Elgin,A,0,3,10.0,8.0,1.0,5.0,5.0,3.0,1,2,0,0,3.6,3.8,1.72,1.85,1.95
Cowdenbeath,Albion Rvs,A,0,1,5.0,3.0,1.0,1.0,5.0,4.0,2,4,0,0,1.8,3.75,3.5,1.9,1.9
Queens Park,Stirling,H,1,0,6.0,5.0,3.0,0.0,5.0,4.0,5,2,0,0,1.5,4.2,5.0,1.95,1.85
Brechin,Stenhousemuir,D,1,1,9.0,18.0,4.0,5.0,2.0,8.0,2,2,0,0,4.75,4.2,1.5,1.7,2.1
Edinburgh City,Annan Athletic,D,1,1,10.0,9.0,7.0,3.0,3.0,5.0,2,2,0,0,1.4,4.33,5.75,1.65,2.2
Queens Park,Cowdenbeath,H,3,0,17.0,1.0,9.0,0.0,9.0,0.0,2,2,0,0,1.14,6.0,17.0,1.95,1.85
Stirling,Albion Rvs,D,1,1,16.0,9.0,8.0,5.0,8.0,3.0,1,2,0,0,1.33,4.5,6.5,1.8,2.0
Elgin,Stranraer,H,2,1,12.0,13.0,4.0,6.0,6.0,3.0,4,2,0,0,2.2,3.75,2.62,1.66,2.15
Stenhousemuir,Cowdenbeath,H,1,0,9.0,3.0,4.0,1.0,7.0,3.0,0,5,0,0,1.72,3.6,3.8,1.85,1.95
Annan Athletic,Stirling,A,1,2,7.0,13.0,5.0,5.0,4.0,6.0,2,0,1,0,3.2,3.3,2.0,1.85,1.95
Brechin,Albion Rvs,A,2,4,11.0,11.0,5.0,8.0,2.0,6.0,1,0,1,0,2.62,3.6,2.15,1.7,2.1
Cowdenbeath,Elgin,H,1,0,16.0,7.0,6.0,1.0,5.0,8.0,1,2,0,0,3.5,3.6,1.83,1.85,1.95
Stenhousemuir,Queens Park,A,1,3,5.0,17.0,3.0,10.0,3.0,5.0,2,0,0,1,5.0,3.8,1.53,1.85,1.95
Stranraer,Edinburgh City,A,0,1,8.0,9.0,2.0,3.0,5.0,4.0,1,1,0,0,2.8,2.8,2.62,1.85,1.95
Albion Rvs,Cowdenbeath,D,0,0,6.0,3.0,1.0,1.0,8.0,4.0,1,2,0,0,2.6,3.25,2.37,2.05,1.8
Edinburgh City,Brechin,H,2,1,9.0,9.0,4.0,4.0,5.0,7.0,0,3,0,0,1.25,5.0,9.0,1.57,2.35
Queens Park,Annan Athletic,H,1,0,18.0,3.0,5.0,0.0,15.0,2.0,1,1,0,0,1.22,5.0,12.0,1.9,1.9
Stenhousemuir,Elgin,H,2,0,13.0,10.0,4.0,4.0,9.0,8.0,4,2,0,0,2.62,3.4,2.25,1.72,2.07
Stirling,Stranraer,A,0,1,9.0,9.0,3.0,4.0,7.0,2.0,3,2,1,0,2.15,3.4,2.87,2.25,1.61
Stranraer,Stenhousemuir,H,4,0,19.0,4.0,11.0,1.0,10.0,1.0,1,2,0,0,1.9,3.8,3.0,1.8,2.0
Annan Athletic,Brechin,H,3,0,10.0,6.0,7.0,3.0,4.0,7.0,1,2,0,1,1.53,3.8,4.75,1.7,2.1
Cowdenbeath,Stirling,A,1,5,2.0,17.0,1.0,8.0,3.0,5.0,3,1,0,0,3.6,3.75,1.8,2.0,1.8
Edinburgh City,Queens Park,A,2,3,8.0,17.0,3.0,6.0,3.0,5.0,1,2,0,0,4.33,3.6,1.72,2.0,1.8
Elgin,Albion Rvs,A,2,5,11.0,7.0,7.0,6.0,8.0,5.0,0,0,0,0,1.36,4.2,6.0,1.57,2.35
Albion Rvs,Stranraer,A,0,2,4.0,13.0,3.0,6.0,3.0,5.0,0,1,0,0,4.75,4.0,1.66,1.61,2.25
Annan Athletic,Stenhousemuir,H,5,1,14.0,14.0,10.0,5.0,4.0,1.0,0,0,0,0,2.5,3.4,2.7,1.7,2.1
Brechin,Cowdenbeath,D,0,0,6.0,17.0,2.0,9.0,1.0,8.0,3,1,0,0,3.1,3.4,2.25,1.75,2.05
Queens Park,Elgin,D,0,0,15.0,4.0,4.0,2.0,6.0,4.0,0,2,0,0,1.4,4.5,7.5,1.72,2.07
Stirling,Edinburgh City,A,0,1,9.0,6.0,1.0,3.0,4.0,3.0,2,0,0,0,2.37,3.5,2.8,1.75,2.05
Queens Park,Stranraer,A,0,1,8.0,5.0,1.0,3.0,8.0,5.0,4,2,0,1,1.9,3.6,3.5,2.05,1.75
Albion Rvs,Annan Athletic,H,1,0,6.0,10.0,2.0,2.0,1.0,8.0,3,4,0,1,2.8,3.4,2.25,1.85,1.95
Edinburgh City,Stirling,A,0,1,11.0,16.0,1.0,7.0,6.0,10.0,3,2,0,0,2.15,3.3,3.0,1.72,2.07
Stenhousemuir,Cowdenbeath,A,0,2,3.0,10.0,2.0,5.0,8.0,8.0,3,1,0,0,1.9,3.4,3.6,1.9,1.9
Annan Athletic,Stenhousemuir,D,1,1,8.0,9.0,6.0,3.0,3.0,3.0,1,4,0,0,2.0,3.5,3.0,1.95,1.85
Cowdenbeath,Brechin,A,0,2,7.0,5.0,6.0,3.0,8.0,3.0,2,2,0,0,1.75,3.5,3.8,1.93,1.93
Stirling,Queens Park,A,1,2,5.0,6.0,1.0,2.0,2.0,3.0,1,2,0,0,3.25,3.6,1.9,1.98,1.88
Stranraer,Elgin,A,1,4,6.0,12.0,2.0,8.0,5.0,8.0,1,2,1,0,1.8,3.8,3.25,1.75,2.05
Brechin,Annan Athletic,A,0,3,12.0,9.0,2.0,5.0,5.0,0.0,1,3,0,0,2.63,3.75,2.38,1.98,1.88
Elgin,Stirling,H,3,1,13.0,10.0,6.0,7.0,2.0,4.0,0,4,0,0,2.6,3.5,2.5,1.93,1.93
Queens Park,Edinburgh City,H,2,0,8.0,9.0,3.0,3.0,4.0,5.0,2,0,0,0,1.75,3.8,4.5,2.15,1.68
Stenhousemuir,Albion Rvs,A,0,1,14.0,15.0,6.0,6.0,7.0,7.0,2,2,0,0,1.91,3.8,3.6,1.88,1.98
Albion Rvs,Brechin,D,1,1,10.0,7.0,1.0,1.0,4.0,2.0,2,1,1,0,1.5,4.33,5.0,1.7,2.1
Annan Athletic,Cowdenbeath,D,1,1,12.0,9.0,7.0,5.0,7.0,6.0,5,1,0,1,2.15,3.6,2.88,1.73,2.08
Edinburgh City,Elgin,H,2,0,7.0,6.0,5.0,2.0,3.0,6.0,2,1,0,0,2.15,3.6,2.8,1.58,2.35
Stirling,Stranraer,D,2,2,12.0,8.0,6.0,4.0,6.0,7.0,0,2,0,0,2.45,3.75,2.38,1.9,1.85
Brechin,Stenhousemuir,A,0,1,3.0,15.0,1.0,9.0,2.0,4.0,1,0,0,0,3.4,3.8,1.83,1.65,2.15
Cowdenbeath,Albion Rvs,H,2,0,8.0,6.0,4.0,2.0,1.0,7.0,0,1,0,1,2.15,3.6,2.63,1.7,2.1
Elgin,Queens Park,H,3,2,8.0,6.0,4.0,5.0,3.0,4.0,1,2,0,0,3.4,3.5,2.1,1.78,2.03
Stranraer,Edinburgh City,H,2,1,8.0,7.0,3.0,0.0,3.0,2.0,0,1,0,0,2.0,3.3,3.75,1.93,1.93
Albion Rvs,Edinburgh City,H,2,0,10.0,10.0,4.0,3.0,3.0,1.0,0,1,0,0,4.5,3.75,1.61,1.6,2.3
Annan Athletic,Forfar,A,0,2,10.0,7.0,3.0,5.0,4.0,3.0,2,2,0,0,2.62,3.6,2.25,1.7,2.1
Elgin,Stranraer,D,1,1,12.0,11.0,5.0,4.0,3.0,9.0,2,2,0,0,2.9,3.3,2.2,1.7,2.1
Kelty Hearts,Cowdenbeath,H,2,0,12.0,8.0,6.0,5.0,4.0,5.0,0,3,0,0,1.36,4.5,7.0,1.65,2.2
Stenhousemuir,Stirling,A,0,1,6.0,10.0,3.0,3.0,8.0,5.0,3,3,0,1,3.0,3.6,2.0,1.72,2.07
Albion Rvs,Stenhousemuir,D,2,2,11.0,15.0,4.0,9.0,1.0,5.0,3,1,0,0,2.4,3.5,2.4,1.7,2.1
Cowdenbeath,Elgin,H,3,1,11.0,3.0,7.0,2.0,4.0,5.0,1,0,0,0,2.6,3.5,2.25,1.8,2.0
Forfar,Edinburgh City,H,2,0,13.0,10.0,3.0,3.0,6.0,5.0,0,2,0,0,2.2,3.5,2.62,1.65,2.2
Stirling,Kelty Hearts,A,1,3,6.0,16.0,2.0,11.0,3.0,8.0,1,1,0,0,3.2,3.5,1.95,1.85,1.95
Stranraer,Annan Athletic,A,0,3,12.0,6.0,3.0,4.0,6.0,8.0,2,1,0,0,1.65,3.4,4.75,1.9,1.9
Edinburgh City,Stenhousemuir,H,1,0,12.0,16.0,3.0,6.0,2.0,13.0,1,4,0,0,2.05,3.4,3.2,1.75,2.05
Annan Athletic,Stirling,H,3,1,10.0,6.0,8.0,2.0,2.0,6.0,2,2,0,0,3.2,3.4,2.05,1.85,2.0
Elgin,Albion Rvs,H,3,0,17.0,4.0,8.0,3.0,10.0,4.0,0,4,0,0,2.05,3.5,3.1,1.7,2.1
Forfar,Kelty Hearts,D,2,2,8.0,18.0,4.0,6.0,2.0,4.0,1,0,0,0,4.5,3.75,1.65,1.7,2.1
Albion Rvs,Annan Athletic,A,0,1,12.0,7.0,4.0,4.0,6.0,3.0,2,3,0,0,2.5,3.6,2.3,1.8,2.0
Elgin,Forfar,D,1,1,6.0,11.0,2.0,6.0,3.0,6.0,4,2,0,0,2.3,3.6,2.5,1.83,2.02
Kelty Hearts,Edinburgh City,H,1,0,11.0,4.0,5.0,0.0,11.0,2.0,1,2,0,0,1.36,4.5,6.0,1.6,2.3
Stenhousemuir,Cowdenbeath,D,1,1,8.0,8.0,4.0,2.0,7.0,3.0,1,0,0,1,2.2,3.6,2.62,1.8,2.0
Stranraer,Stirling,A,0,3,7.0,23.0,1.0,11.0,2.0,5.0,1,1,0,0,2.37,3.4,2.55,1.85,1.95
Edinburgh City,Elgin,H,2,0,9.0,7.0,3.0,0.0,2.0,1.0,0,2,0,0,2.37,3.5,2.6,1.75,2.05
Cowdenbeath,Annan Athletic,A,1,3,6.0,5.0,3.0,3.0,3.0,4.0,4,3,0,0,1.9,3.6,3.5,1.85,1.95
Forfar,Stranraer,D,1,1,14.0,6.0,3.0,3.0,7.0,3.0,0,4,0,0,1.83,3.5,4.0,1.8,2.0
Stenhousemuir,Kelty Hearts,A,1,4,7.0,17.0,2.0,9.0,5.0,6.0,1,0,0,0,5.5,4.2,1.5,1.75,2.05
Stirling,Albion Rvs,H,2,1,10.0,6.0,4.0,5.0,5.0,4.0,0,2,0,0,1.5,3.75,6.5,1.66,2.15
Cowdenbeath,Stranraer,A,1,2,2.0,7.0,1.0,3.0,7.0,1.0,1,3,0,0,2.55,3.5,2.62,1.8,2.0
Albion Rvs,Cowdenbeath,H,2,1,11.0,11.0,4.0,5.0,4.0,6.0,0,0,0,0,2.1,3.3,2.9,1.72,2.07
Annan Athletic,Stenhousemuir,A,1,2,13.0,11.0,8.0,7.0,10.0,2.0,1,1,0,0,2.0,3.5,3.25,1.85,2.0
Kelty Hearts,Elgin,D,1,1,7.0,1.0,5.0,1.0,6.0,2.0,3,3,0,0,1.3,4.75,8.0,1.53,2.4
Stirling,Forfar,H,1,0,11.0,11.0,5.0,5.0,7.0,2.0,4,0,0,0,2.1,3.4,3.0,1.88,1.98
Stranraer,Edinburgh City,A,0,1,18.0,7.0,7.0,4.0,8.0,4.0,3,2,0,0,2.7,3.4,2.3,1.83,2.02
Edinburgh City,Stirling,D,2,2,8.0,18.0,6.0,8.0,3.0,8.0,4,3,0,0,2.45,3.5,2.4,1.9,1.9
Albion Rvs,Kelty Hearts,A,0,3,9.0,14.0,3.0,8.0,3.0,10.0,2,0,0,0,5.25,4.0,1.45,1.66,2.15
Cowdenbeath,Forfar,D,1,1,10.0,7.0,5.0,3.0,2.0,7.0,1,1,0,0,3.0,3.6,2.0,1.85,1.95
Elgin,Annan Athletic,A,0,2,7.0,14.0,2.0,8.0,2.0,4.0,2,3,1,0,1.9,3.6,3.2,1.72,2.07
Stranraer,Stenhousemuir,H,2,0,17.0,6.0,9.0,1.0,4.0,0.0,1,1,0,0,1.95,3.6,3.1,1.8,2.0
Annan Athletic,Edinburgh City,A,1,3,18.0,17.0,9.0,10.0,10.0,3.0,3,0,1,0,2.0,4.0,2.9,1.72,2.07
Forfar,Albion Rvs,H,3,1,14.0,9.0,7.0,5.0,4.0,3.0,0,0,0,0,1.6,3.75,5.0,1.7,2.1
Kelty Hearts,Stranraer,H,1,0,9.0,10.0,5.0,5.0,4.0,5.0,2,1,0,0,1.33,5.0,7.0,1.65,2.2
Stenhousemuir,Elgin,A,1,2,12.0,7.0,4.0,3.0,12.0,4.0,2,2,0,0,2.45,3.6,2.4,1.75,2.05
Stirling,Cowdenbeath,H,4,0,13.0,6.0,7.0,2.0,5.0,4.0,1,1,0,0,1.5,4.33,5.0,1.72,2.07
Edinburgh City,Cowdenbeath,D,1,1,6.0,14.0,2.0,5.0,2.0,5.0,4,2,0,0,1.9,3.6,3.4,1.7,2.1
Elgin,Stirling,A,0,2,11.0,10.0,4.0,4.0,4.0,5.0,2,2,0,0,2.87,3.4,2.15,1.6,2.3
