HomeTeam,AwayTeam,FTR,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25
Annan Athletic,Forfar,H,2,1,4.0,16.0,2.0,4.0,0.0,5.0,1,3,0,0,2.5,3.3,2.45,1.9,1.95
East Fife,Dumbarton,A,0,1,5.0,6.0,1.0,1.0,1.0,2.0,2,2,0,0,2.55,3.4,2.37,1.88,1.98
Elgin,Bonnyrigg Rose,H,2,0,15.0,8.0,10.0,1.0,5.0,7.0,1,1,0,0,2.9,3.5,2.1,1.72,2.07
Stenhousemuir,Stranraer,H,3,1,13.0,11.0,5.0,2.0,5.0,5.0,2,2,0,1,2.1,3.5,2.8,1.8,2.0
Stirling,Albion Rvs,D,1,1,16.0,5.0,5.0,2.0,6.0,3.0,1,3,0,0,1.8,3.6,3.5,1.88,1.98
Albion Rvs,Forfar,A,0,2,4.0,15.0,2.0,9.0,3.0,10.0,2,3,0,0,2.75,3.6,2.2,1.85,1.95
Annan Athletic,East Fife,D,2,2,12.0,3.0,5.0,1.0,6.0,1.0,1,2,0,0,2.1,3.6,2.9,1.8,2.0
Dumbarton,Bonnyrigg Rose,H,1,0,8.0,7.0,4.0,1.0,3.0,3.0,2,4,0,0,2.0,3.6,3.2,1.8,2.0
Stenhousemuir,Elgin,D,3,3,15.0,8.0,4.0,6.0,12.0,3.0,1,4,0,0,1.9,3.75,3.3,1.75,2.05
Stirling,Stranraer,H,4,1,19.0,6.0,9.0,3.0,9.0,5.0,1,0,0,0,1.9,3.6,3.4,1.8,2.0
East Fife,Stenhousemuir,A,1,2,6.0,13.0,2.0,7.0,7.0,5.0,0,4,1,0,2.25,3.1,3.1,2.0,1.85
Stranraer,Dumbarton,H,3,2,8.0,5.0,5.0,2.0,2.0,4.0,4,2,1,0,3.6,3.4,1.95,1.75,2.05
Forfar,Stirling,A,1,4,13.0,16.0,6.0,8.0,3.0,2.0,2,1,0,0,2.2,3.2,3.2,1.95,1.9
Bonnyrigg Rose,Stenhousemuir,A,2,4,12.0,11.0,6.0,7.0,8.0,4.0,2,2,0,0,2.3,3.5,2.9,1.8,2.0
East Fife,Stirling,A,1,2,2.0,11.0,2.0,7.0,2.0,6.0,4,4,0,0,2.62,3.4,2.45,1.98,1.88
Elgin,Annan Athletic,H,5,1,11.0,9.0,7.0,3.0,4.0,6.0,2,2,0,0,2.25,3.5,2.87,1.72,2.07
Forfar,Dumbarton,D,0,0,12.0,16.0,4.0,5.0,4.0,5.0,3,2,0,0,3.1,3.5,2.2,1.8,2.0
Stranraer,Albion Rvs,H,2,1,15.0,9.0,5.0,1.0,6.0,5.0,4,0,0,0,2.05,3.4,3.4,1.75,2.05
Albion Rvs,Bonnyrigg Rose,H,2,1,14.0,9.0,5.0,3.0,3.0,5.0,3,2,0,1,3.3,3.3,2.0,1.88,1.98
Forfar,East Fife,A,1,3,15.0,14.0,4.0,8.0,3.0,9.0,2,2,0,0,2.05,3.3,3.1,1.88,1.98
Stenhousemuir,Annan Athletic,D,2,2,26.0,10.0,10.0,5.0,8.0,5.0,2,2,0,1,1.95,3.3,3.3,1.8,2.0
Stirling,Dumbarton,H,6,0,13.0,3.0,9.0,0.0,10.0,1.0,0,1,0,0,2.45,3.4,2.5,1.88,1.98
Stranraer,Elgin,A,2,3,13.0,8.0,4.0,4.0,12.0,2.0,1,3,1,0,2.2,3.5,2.87,1.57,2.35
Bonnyrigg Rose,Annan Athletic,H,2,0,11.0,6.0,5.0,1.0,4.0,1.0,2,1,0,0,2.25,3.3,2.75,1.75,2.05
Elgin,Albion Rvs,H,1,0,7.0,12.0,5.0,5.0,6.0,5.0,4,2,0,0,1.8,3.75,4.2,1.72,2.07
Annan Athletic,Stranraer,D,1,1,9.0,10.0,4.0,4.0,2.0,3.0,3,3,0,0,2.1,3.3,3.0,1.8,2.0
Bonnyrigg Rose,East Fife,A,1,4,7.0,10.0,2.0,8.0,4.0,5.0,2,3,0,0,2.15,3.2,3.0,1.9,1.95
Dumbarton,Albion Rvs,D,1,1,7.0,12.0,3.0,5.0,6.0,5.0,2,4,1,0,1.57,3.8,4.75,1.72,2.07
Elgin,Forfar,A,0,1,7.0,7.0,3.0,4.0,3.0,3.0,3,4,0,1,2.5,3.2,2.6,1.85,2.0
Stenhousemuir,Stirling,A,1,3,10.0,7.0,5.0,4.0,10.0,3.0,3,2,0,0,2.45,3.25,2.5,1.75,2.05
Albion Rvs,Stenhousemuir,D,2,2,11.0,8.0,6.0,4.0,5.0,8.0,1,1,1,0,2.75,3.4,2.25,1.7,2.1
Annan Athletic,Dumbarton,A,0,1,5.0,4.0,1.0,2.0,5.0,2.0,2,2,0,0,2.5,3.25,2.5,1.8,2.0
East Fife,Elgin,H,2,1,5.0,5.0,2.0,3.0,2.0,3.0,2,5,0,1,2.3,3.6,2.62,1.57,2.35
Stirling,Bonnyrigg Rose,H,2,1,11.0,1.0,4.0,1.0,6.0,0.0,5,4,0,1,1.61,3.75,4.5,1.75,2.05
Stranraer,Forfar,H,1,0,12.0,12.0,6.0,4.0,2.0,6.0,1,3,0,0,2.4,3.4,2.6,1.75,2.05
Albion Rvs,Stirling,D,1,1,3.0,6.0,1.0,3.0,3.0,6.0,2,1,0,1,3.8,3.3,1.85,1.9,1.95
Bonnyrigg Rose,Elgin,A,2,3,10.0,5.0,6.0,3.0,10.0,2.0,3,1,0,0,2.2,3.5,2.8,1.72,2.07
Dumbarton,Stranraer,H,2,0,11.0,19.0,4.0,6.0,9.0,6.0,1,0,0,0,2.0,3.4,3.2,1.7,2.1
Forfar,Annan Athletic,A,1,4,6.0,22.0,4.0,12.0,2.0,7.0,2,0,0,0,2.1,3.3,3.0,1.75,2.05
Stenhousemuir,East Fife,D,2,2,10.0,14.0,6.0,8.0,5.0,10.0,2,3,1,0,2.1,3.2,3.1,1.75,2.05
East Fife,Albion Rvs,A,2,3,8.0,7.0,5.0,3.0,3.0,2.0,4,2,1,0,1.95,3.3,3.4,1.95,1.9
Elgin,Dumbarton,A,0,4,4.0,7.0,2.0,5.0,3.0,3.0,3,2,0,0,2.7,3.3,2.25,1.88,1.98
Forfar,Bonnyrigg Rose,D,1,1,12.0,9.0,4.0,3.0,8.0,9.0,2,2,0,0,2.1,3.4,2.9,1.9,1.95
Stirling,Annan Athletic,A,0,2,10.0,13.0,0.0,5.0,6.0,9.0,0,2,1,0,1.57,3.8,5.25,1.72,2.07
Stranraer,Stenhousemuir,H,3,2,11.0,9.0,5.0,4.0,2.0,3.0,0,1,1,0,2.45,3.3,2.45,1.77,2.1
Albion Rvs,Stranraer,H,1,0,14.0,10.0,4.0,3.0,7.0,6.0,2,2,0,0,2.55,3.3,2.55,1.9,1.95
Annan Athletic,Elgin,A,1,3,9.0,8.0,2.0,5.0,7.0,6.0,2,2,0,0,1.83,3.75,3.6,1.57,2.35
Dumbarton,Forfar,D,2,2,6.0,3.0,3.0,2.0,6.0,2.0,1,3,0,1,1.9,3.5,3.4,1.9,1.95
Stenhousemuir,Bonnyrigg Rose,D,1,1,16.0,16.0,6.0,5.0,5.0,3.0,3,4,0,0,1.83,3.75,3.5,1.61,2.25
Stirling,East Fife,H,3,1,8.0,12.0,6.0,5.0,5.0,4.0,2,1,0,0,1.66,3.8,4.33,1.65,2.2
Stranraer,Annan Athletic,D,1,1,2.0,2.0,1.0,2.0,7.0,6.0,1,2,0,0,2.25,3.4,2.6,1.7,2.1
Bonnyrigg Rose,Dumbarton,D,1,1,9.0,3.0,5.0,2.0,7.0,4.0,2,4,0,0,2.8,3.5,2.1,1.8,2.0
East Fife,Annan Athletic,A,1,3,7.0,5.0,3.0,4.0,6.0,8.0,1,2,0,0,2.25,3.6,2.55,1.7,2.1
Elgin,Stenhousemuir,H,2,1,9.0,10.0,4.0,3.0,1.0,5.0,1,1,0,0,2.45,3.5,2.5,1.57,2.35
Forfar,Albion Rvs,H,1,0,15.0,6.0,5.0,3.0,10.0,6.0,3,3,0,0,1.85,3.6,3.25,1.8,2.0
Stranraer,Stirling,H,3,1,17.0,12.0,5.0,5.0,3.0,4.0,0,3,0,0,2.9,3.5,2.05,1.7,2.1
East Fife,Bonnyrigg Rose,D,0,0,6.0,7.0,3.0,3.0,6.0,2.0,1,2,0,1,2.1,3.5,2.88,1.67,2.15
Stenhousemuir,Forfar,A,1,2,10.0,11.0,6.0,3.0,4.0,3.0,1,2,0,0,2.05,3.5,3.0,1.67,2.15
Annan Athletic,Albion Rvs,H,5,1,11.0,9.0,7.0,5.0,5.0,5.0,0,0,0,0,1.65,3.5,4.33,1.75,2.05
Bonnyrigg Rose,Stranraer,H,3,2,9.0,6.0,6.0,6.0,3.0,3.0,1,2,0,0,2.6,3.25,2.4,1.73,2.15
Elgin,Stirling,A,1,2,4.0,12.0,3.0,4.0,2.0,10.0,1,3,1,0,3.0,3.3,2.2,1.67,2.15
Dumbarton,East Fife,H,2,0,9.0,4.0,3.0,2.0,7.0,2.0,0,2,0,0,1.8,3.6,3.5,1.67,2.15
Albion Rvs,Dumbarton,A,0,1,12.0,3.0,2.0,3.0,12.0,4.0,4,5,0,0,3.25,3.2,2.05,2.05,1.8
Stirling,Stenhousemuir,H,3,1,8.0,9.0,5.0,3.0,8.0,4.0,0,3,0,0,1.8,3.75,3.4,1.6,2.3
Forfar,Elgin,A,0,1,9.0,11.0,1.0,4.0,5.0,9.0,2,0,1,0,2.25,3.5,2.63,1.62,2.25
Annan Athletic,Forfar,A,0,2,13.0,6.0,3.0,2.0,5.0,4.0,1,4,0,0,2.05,3.75,3.3,1.73,2.08
Bonnyrigg Rose,Albion Rvs,A,0,4,5.0,11.0,3.0,6.0,5.0,6.0,3,1,0,0,2.25,3.4,3.1,2.02,1.83
Elgin,East Fife,A,1,2,10.0,13.0,3.0,6.0,5.0,8.0,1,5,0,0,2.05,3.5,3.4,1.62,2.25
Stenhousemuir,Stranraer,H,2,1,6.0,11.0,4.0,3.0,5.0,6.0,2,2,0,0,2.25,3.4,3.1,1.65,2.2
East Fife,Stenhousemuir,D,1,1,7.0,7.0,2.0,4.0,6.0,8.0,4,0,0,0,2.15,3.75,2.9,1.57,2.35
Elgin,Annan Athletic,D,1,1,10.0,13.0,4.0,4.0,2.0,6.0,0,0,0,0,2.15,3.4,3.0,1.7,2.1
Forfar,Dumbarton,H,2,1,12.0,6.0,5.0,2.0,8.0,4.0,2,4,0,1,2.8,3.4,2.3,1.8,2.0
Stranraer,Albion Rvs,A,0,4,5.0,21.0,0.0,11.0,3.0,11.0,3,0,0,0,2.0,3.5,3.3,1.8,2.0
Annan Athletic,Bonnyrigg Rose,H,4,0,10.0,1.0,7.0,1.0,1.0,3.0,1,4,0,0,1.8,3.6,3.6,1.67,2.15
East Fife,Stranraer,A,1,3,10.0,10.0,3.0,9.0,5.0,3.0,3,4,0,0,2.1,3.4,2.88,1.67,2.15
Albion Rvs,Forfar,A,0,1,7.0,7.0,2.0,3.0,4.0,4.0,1,3,0,0,2.63,3.1,2.45,2.05,1.8
Annan Athletic,East Fife,H,3,0,10.0,4.0,6.0,2.0,4.0,6.0,2,0,0,1,1.85,3.6,3.4,1.62,2.25
Dumbarton,Bonnyrigg Rose,H,1,0,7.0,7.0,2.0,2.0,5.0,9.0,0,2,0,0,1.55,3.6,5.5,1.9,1.95
Stenhousemuir,Elgin,H,2,0,10.0,13.0,4.0,1.0,4.0,2.0,2,4,0,0,2.1,3.5,2.9,1.53,2.4
Stirling,Stranraer,H,1,0,16.0,8.0,7.0,2.0,6.0,5.0,1,1,0,0,1.65,3.8,4.33,1.57,2.35
Bonnyrigg Rose,Annan Athletic,A,1,2,5.0,6.0,4.0,4.0,9.0,7.0,2,1,0,0,3.0,3.5,2.1,1.75,2.05
East Fife,Stirling,D,1,1,8.0,5.0,2.0,3.0,10.0,3.0,1,4,0,1,3.6,3.6,1.85,1.8,2.0
Elgin,Albion Rvs,D,1,1,6.0,5.0,3.0,3.0,5.0,3.0,2,4,0,0,2.2,3.4,2.9,1.88,1.98
Forfar,Stranraer,H,2,1,5.0,8.0,3.0,3.0,2.0,4.0,1,1,0,0,1.73,3.6,3.75,1.98,1.88
Stenhousemuir,Dumbarton,D,1,1,7.0,10.0,1.0,3.0,11.0,2.0,2,2,0,0,2.75,3.2,2.4,1.9,1.95
Albion Rvs,East Fife,A,0,1,5.0,9.0,1.0,5.0,4.0,6.0,2,2,0,0,2.0,3.5,3.3,1.8,2.0
Dumbarton,Annan Athletic,H,2,1,7.0,13.0,3.0,3.0,3.0,8.0,2,2,0,0,2.2,3.4,2.88,2.02,1.83
Forfar,Stenhousemuir,D,1,1,11.0,12.0,5.0,5.0,6.0,9.0,0,1,0,0,1.95,4.0,3.4,1.8,2.0
Stranraer,Bonnyrigg Rose,A,0,1,10.0,13.0,3.0,3.0,4.0,8.0,1,1,1,0,1.91,3.75,3.2,1.7,2.1
Bonnyrigg Rose,Stirling,A,1,2,10.0,8.0,3.0,4.0,5.0,4.0,3,2,0,0,4.2,3.75,1.7,1.73,2.08
Annan Athletic,Stirling,D,2,2,13.0,5.0,5.0,4.0,10.0,2.0,3,3,0,1,2.7,3.4,2.38,1.7,2.1
East Fife,Dumbarton,H,2,0,3.0,9.0,3.0,2.0,2.0,10.0,2,0,0,0,3.0,3.25,2.2,2.02,1.83
Elgin,Stranraer,A,0,1,9.0,7.0,2.0,1.0,4.0,3.0,3,3,0,0,2.25,3.3,2.88,1.73,2.08
Stenhousemuir,Albion Rvs,H,2,0,10.0,13.0,8.0,3.0,6.0,8.0,2,1,0,0,2.05,3.3,3.3,1.9,1.95
Albion Rvs,Elgin,H,3,0,10.0,5.0,4.0,2.0,3.0,1.0,2,2,0,0,2.3,3.3,2.6,1.9,1.95
Albion Rvs,Annan Athletic,A,0,2,7.0,6.0,2.0,3.0,4.0,0.0,2,0,0,0,2.75,3.2,2.38,1.85,2.0
Bonnyrigg Rose,Stenhousemuir,A,0,1,8.0,7.0,5.0,4.0,5.0,6.0,1,1,1,0,2.6,3.25,2.45,1.7,2.1
Dumbarton,Elgin,A,1,2,7.0,14.0,4.0,7.0,2.0,3.0,3,3,0,0,1.65,3.5,4.5,1.85,1.95
Forfar,Stirling,D,0,0,6.0,14.0,3.0,5.0,2.0,10.0,1,1,0,0,3.25,3.2,2.15,1.83,2.02
Stranraer,East Fife,H,2,0,6.0,5.0,2.0,3.0,3.0,6.0,1,2,0,0,2.38,3.4,2.63,1.67,2.15
Bonnyrigg Rose,Forfar,D,1,1,6.0,7.0,2.0,2.0,5.0,3.0,2,5,0,0,3.2,3.2,2.05,1.9,1.95
Dumbarton,Stenhousemuir,H,1,0,11.0,12.0,6.0,6.0,6.0,6.0,0,2,0,0,2.15,3.3,3.0,1.93,1.93
Annan Athletic,Stenhousemuir,A,2,3,9.0,11.0,2.0,3.0,11.0,13.0,1,3,0,0,2.1,3.5,3.0,1.73,2.08
East Fife,Forfar,H,3,2,8.0,7.0,5.0,3.0,6.0,5.0,5,1,0,0,2.45,3.5,2.45,1.9,1.95
Elgin,Bonnyrigg Rose,A,0,1,9.0,4.0,3.0,1.0,5.0,2.0,1,0,0,0,1.85,3.5,3.4,1.8,2.0
Stirling,Albion Rvs,H,3,2,9.0,7.0,3.0,3.0,8.0,7.0,4,2,0,1,1.53,3.8,5.0,1.7,2.1
Stranraer,Dumbarton,A,0,2,8.0,9.0,1.0,4.0,3.0,4.0,3,2,0,0,3.2,3.5,2.0,1.7,2.1
Annan Athletic,Elgin,H,4,1,13.0,7.0,9.0,2.0,6.0,0.0,2,4,0,1,1.8,3.5,3.75,1.7,2.1
Stenhousemuir,East Fife,A,1,2,5.0,6.0,1.0,5.0,5.0,4.0,0,2,0,0,2.1,3.5,2.9,1.7,2.1
Stirling,Bonnyrigg Rose,H,2,1,10.0,4.0,5.0,2.0,2.0,2.0,4,2,0,0,1.53,4.2,4.75,1.6,2.3
Bonnyrigg Rose,East Fife,D,1,1,12.0,7.0,5.0,2.0,13.0,8.0,1,3,0,0,2.6,3.4,2.3,1.7,2.1
Dumbarton,Albion Rvs,A,1,5,6.0,13.0,1.0,9.0,7.0,3.0,4,1,0,0,1.7,3.6,4.0,1.8,2.0
Forfar,Annan Athletic,H,2,1,2.0,8.0,2.0,2.0,8.0,5.0,2,4,0,0,2.1,3.6,2.8,1.65,2.2
Stranraer,Stirling,D,1,1,7.0,4.0,5.0,2.0,9.0,5.0,2,0,0,0,3.25,3.6,1.91,1.73,2.08
Albion Rvs,Stranraer,A,0,1,15.0,5.0,5.0,2.0,3.0,5.0,0,2,0,1,2.15,3.2,3.1,1.95,1.9
Stirling,Forfar,H,2,0,9.0,6.0,5.0,0.0,6.0,2.0,3,1,0,0,1.73,3.4,4.33,1.95,1.9
East Fife,Elgin,H,2,0,15.0,4.0,6.0,1.0,3.0,4.0,1,3,0,0,2.2,3.1,3.2,1.85,2.0
Albion Rvs,Bonnyrigg Rose,A,0,1,12.0,9.0,4.0,3.0,1.0,7.0,2,2,0,0,1.85,3.6,3.4,1.85,1.95
Annan Athletic,Stranraer,D,0,0,10.0,8.0,1.0,2.0,6.0,7.0,2,1,0,0,1.85,3.5,4.0,1.62,2.25
Stenhousemuir,Forfar,D,1,1,10.0,9.0,6.0,3.0,5.0,9.0,2,2,0,0,2.15,3.4,2.9,1.8,2.0
Stirling,Dumbarton,D,2,2,15.0,6.0,9.0,3.0,5.0,2.0,5,4,0,0,1.85,3.5,3.6,1.75,2.05
Dumbarton,Forfar,A,0,1,11.0,10.0,3.0,2.0,8.0,5.0,1,0,0,0,2.0,3.4,3.5,1.85,1.95
Bonnyrigg Rose,Stranraer,H,1,0,9.0,7.0,3.0,5.0,8.0,3.0,4,2,0,0,2.63,3.25,2.38,1.7,2.1
Dumbarton,Stenhousemuir,A,1,2,9.0,14.0,4.0,3.0,2.0,7.0,4,1,0,0,2.05,3.25,3.25,1.93,1.93
East Fife,Annan Athletic,A,0,1,3.0,8.0,0.0,4.0,1.0,5.0,5,5,0,0,2.7,3.4,2.25,1.62,2.25
Elgin,Stirling,A,0,3,8.0,8.0,1.0,7.0,3.0,7.0,3,3,0,0,4.2,3.75,1.67,1.75,2.05
Forfar,Albion Rvs,H,2,1,10.0,7.0,5.0,4.0,12.0,2.0,2,0,0,0,1.91,3.2,3.75,2.02,1.83
Stirling,Elgin,H,1,0,12.0,11.0,4.0,3.0,2.0,5.0,1,1,0,0,1.4,4.75,5.5,1.73,2.08
Albion Rvs,Elgin,H,3,0,11.0,3.0,7.0,3.0,6.0,1.0,1,3,0,0,2.0,3.3,3.2,1.95,1.9
Annan Athletic,Dumbarton,H,3,1,18.0,6.0,13.0,2.0,6.0,1.0,0,6,0,0,1.95,3.3,3.5,1.7,2.1
Stenhousemuir,Bonnyrigg Rose,D,0,0,4.0,5.0,2.0,1.0,5.0,5.0,1,1,0,0,1.95,3.4,3.3,1.83,2.02
Stirling,East Fife,D,2,2,11.0,8.0,4.0,4.0,6.0,3.0,3,1,0,1,1.73,3.5,4.0,1.7,2.1
Stranraer,Forfar,D,0,0,12.0,5.0,3.0,0.0,2.0,3.0,1,0,0,0,2.2,3.3,2.88,1.83,2.02
Elgin,Stenhousemuir,D,1,1,10.0,4.0,2.0,2.0,4.0,8.0,0,2,0,0,3.1,3.4,2.1,1.75,2.05
Annan Athletic,Albion Rvs,H,4,0,10.0,4.0,7.0,1.0,10.0,4.0,1,1,0,1,1.75,3.5,4.0,1.83,2.02
Bonnyrigg Rose,Dumbarton,A,0,2,5.0,9.0,2.0,3.0,1.0,2.0,4,3,1,0,3.0,3.3,2.1,2.02,1.83
East Fife,Stranraer,H,8,0,18.0,2.0,9.0,0.0,4.0,4.0,1,2,0,1,2.05,3.2,3.4,2.02,1.83
Elgin,Forfar,H,2,0,8.0,7.0,6.0,1.0,2.0,3.0,0,1,0,0,2.63,3.2,2.63,1.95,1.9
Stenhousemuir,Stirling,A,0,1,9.0,14.0,1.0,6.0,3.0,3.0,1,1,0,0,3.1,3.4,2.05,1.7,2.1
Dumbarton,Stirling,D,0,0,11.0,11.0,3.0,1.0,5.0,7.0,2,2,0,0,2.88,3.75,2.0,1.98,1.88
Albion Rvs,Stenhousemuir,H,3,1,13.0,9.0,7.0,3.0,9.0,3.0,1,1,0,0,2.45,3.4,2.4,1.7,2.1
Dumbarton,East Fife,H,1,0,6.0,3.0,3.0,2.0,4.0,5.0,1,1,0,0,2.45,3.4,2.45,1.85,2.0
Forfar,Bonnyrigg Rose,A,0,1,7.0,2.0,5.0,2.0,3.0,7.0,0,2,0,0,1.95,3.6,3.0,2.0,1.85
Stirling,Annan Athletic,H,3,1,8.0,7.0,4.0,3.0,4.0,4.0,1,2,0,1,1.85,3.75,3.3,1.7,2.1
Stranraer,Elgin,H,3,1,12.0,5.0,7.0,2.0,4.0,2.0,0,0,0,0,2.0,3.4,3.1,1.9,1.95
Annan Athletic,Bonnyrigg Rose,D,0,0,8.0,6.0,3.0,2.0,2.0,4.0,2,5,0,0,1.73,3.75,3.8,1.73,2.08
East Fife,Albion Rvs,H,2,1,6.0,9.0,4.0,2.0,4.0,8.0,4,2,0,0,1.85,3.6,3.5,1.7,2.1
Elgin,Dumbarton,H,1,0,7.0,4.0,6.0,3.0,1.0,3.0,0,2,0,0,2.5,3.4,2.4,1.8,2.0
Stirling,Forfar,H,2,1,7.0,16.0,6.0,6.0,2.0,10.0,1,1,0,0,1.65,3.8,4.2,1.7,2.1
Stranraer,Stenhousemuir,H,2,0,6.0,6.0,3.0,2.0,3.0,3.0,4,3,0,0,2.7,3.4,2.3,1.7,2.1
Albion Rvs,Stirling,H,2,0,11.0,4.0,5.0,1.0,3.0,2.0,0,1,0,0,3.2,4.2,1.8,1.65,2.2
Bonnyrigg Rose,Elgin,H,3,0,14.0,4.0,8.0,2.0,7.0,5.0,1,1,0,0,2.1,3.4,3.0,1.7,2.1
Dumbarton,Stranraer,D,1,1,8.0,5.0,6.0,1.0,5.0,10.0,2,1,0,0,2.1,3.5,2.88,1.67,2.15
Forfar,East Fife,H,1,0,8.0,16.0,3.0,5.0,5.0,11.0,0,1,1,0,2.15,3.4,2.88,1.75,2.05
Stenhousemuir,Annan Athletic,H,2,1,11.0,13.0,5.0,7.0,5.0,5.0,7,2,0,0,2.75,3.6,2.2,1.57,2.35
Bonnyrigg Rose,Dumbarton,D,1,1,9.0,13.0,4.0,6.0,10.0,4.0,3,2,0,0,2.45,3.4,2.45,1.93,1.93
East Fife,Peterhead,A,0,3,5.0,10.0,3.0,6.0,4.0,4.0,2,3,0,0,1.75,3.6,3.8,1.8,2.05
Elgin,Stranraer,A,0,1,10.0,6.0,3.0,2.0,5.0,6.0,0,1,0,0,2.3,3.4,2.6,1.8,2.05
Spartans,Clyde,D,1,1,6.0,7.0,2.0,3.0,6.0,2.0,1,1,0,0,1.57,3.75,4.75,1.73,2.08
Stenhousemuir,Forfar,D,0,0,12.0,9.0,3.0,5.0,6.0,7.0,2,2,0,0,2.15,3.3,2.9,1.8,2.0
Clyde,Bonnyrigg Rose,A,0,2,6.0,9.0,1.0,5.0,4.0,5.0,0,2,0,0,1.91,3.4,3.6,1.75,2.05
Dumbarton,Spartans,D,1,1,3.0,2.0,2.0,1.0,4.0,7.0,1,3,0,0,1.8,3.5,4.0,1.9,1.9
Forfar,Elgin,D,0,0,11.0,7.0,3.0,3.0,4.0,6.0,1,3,0,0,1.75,3.6,3.75,1.95,1.85
Peterhead,Stenhousemuir,D,0,0,9.0,8.0,2.0,1.0,4.0,6.0,1,2,1,0,2.25,3.4,2.8,1.75,2.05
Stranraer,East Fife,D,1,1,3.0,14.0,3.0,8.0,6.0,6.0,2,1,1,0,2.7,3.3,2.4,1.95,1.85
