HomeTeam,AwayTeam,FTR,FTHG,FTAG,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,AvgH,AvgD,AvgA,AvgMORE25,AvgCLESS25
Bonnyrigg Rose,Stranraer,D,1,1,5.0,5.0,3.0,2.0,2.0,4.0,2,1,0,0,2.4,3.4,2.5,2.05,1.75
Clyde,Peterhead,A,1,2,3.0,11.0,3.0,5.0,2.0,1.0,2,1,1,1,2.55,3.4,2.3,1.9,1.95
Dumbarton,Forfar,H,3,1,14.0,6.0,4.0,3.0,9.0,5.0,0,1,0,0,2.45,3.4,2.45,2.05,1.75
East Fife,Stenhousemuir,A,0,2,6.0,6.0,3.0,4.0,6.0,3.0,2,3,0,0,2.25,3.4,2.7,1.75,2.05
Spartans,Elgin,H,2,1,11.0,8.0,6.0,3.0,5.0,3.0,0,0,0,0,1.57,3.8,4.5,1.73,2.08
Elgin,East Fife,D,1,1,8.0,10.0,3.0,4.0,2.0,5.0,4,2,0,0,2.55,3.3,2.38,1.8,2.0
Forfar,Bonnyrigg Rose,A,1,2,9.0,8.0,4.0,3.0,3.0,4.0,2,1,1,0,2.05,3.3,3.0,2.03,1.83
Peterhead,Spartans,A,0,1,5.0,11.0,2.0,6.0,3.0,5.0,4,1,0,0,2.15,3.4,2.8,1.8,2.0
Stenhousemuir,Dumbarton,A,2,4,10.0,12.0,5.0,8.0,9.0,7.0,4,5,0,1,2.15,3.25,3.0,1.8,2.0
Stranraer,Clyde,H,1,0,15.0,9.0,3.0,4.0,7.0,3.0,1,1,0,0,1.83,3.6,3.5,1.8,2.0
Bonnyrigg Rose,Elgin,H,5,1,13.0,11.0,6.0,3.0,6.0,3.0,1,1,0,0,1.75,3.5,4.2,1.8,2.05
Clyde,Forfar,D,0,0,7.0,7.0,5.0,1.0,3.0,2.0,2,2,0,0,2.5,3.3,2.5,2.0,1.85
Dumbarton,East Fife,H,1,0,10.0,7.0,3.0,2.0,3.0,4.0,1,2,0,0,1.8,3.75,3.75,1.8,2.0
Spartans,Stenhousemuir,A,0,1,7.0,9.0,2.0,4.0,10.0,3.0,1,0,0,1,1.83,3.5,3.75,1.75,2.05
Stranraer,Peterhead,H,2,1,14.0,11.0,7.0,5.0,6.0,5.0,3,3,0,0,2.1,3.4,3.0,1.93,1.93
East Fife,Clyde,H,2,0,9.0,6.0,4.0,3.0,4.0,0.0,2,2,0,0,2.0,3.6,3.5,1.85,2.0
Elgin,Dumbarton,H,2,0,11.0,11.0,4.0,2.0,7.0,7.0,1,0,0,0,3.5,3.4,2.0,1.88,1.98
Forfar,Spartans,D,2,2,8.0,12.0,6.0,7.0,5.0,4.0,3,2,0,0,2.5,3.5,2.63,1.95,1.9
Peterhead,Bonnyrigg Rose,H,2,1,10.0,8.0,4.0,2.0,2.0,3.0,5,2,0,0,2.5,3.4,2.63,1.95,1.85
Stenhousemuir,Stranraer,H,5,0,10.0,3.0,8.0,2.0,8.0,3.0,2,3,0,0,2.2,3.3,3.25,1.93,1.93
Bonnyrigg Rose,Stenhousemuir,A,0,1,8.0,11.0,3.0,5.0,4.0,2.0,5,3,0,0,2.38,3.25,3.1,1.98,1.88
Clyde,Elgin,H,2,1,11.0,13.0,4.0,2.0,7.0,2.0,2,2,0,0,2.3,3.4,3.1,1.95,1.9
Dumbarton,Peterhead,A,0,1,11.0,16.0,3.0,5.0,11.0,7.0,2,2,1,0,2.15,3.4,3.4,1.93,1.93
Spartans,East Fife,D,2,2,7.0,10.0,2.0,8.0,5.0,2.0,2,2,0,0,1.95,3.6,3.8,1.93,1.93
Stranraer,Forfar,A,0,2,9.0,11.0,5.0,6.0,9.0,8.0,1,2,0,0,2.3,3.3,3.1,2.03,1.83
Dumbarton,Stranraer,H,3,1,10.0,6.0,5.0,1.0,8.0,3.0,2,3,0,0,1.83,3.4,4.2,1.85,1.95
East Fife,Forfar,D,1,1,2.0,9.0,1.0,3.0,4.0,3.0,1,2,0,0,2.3,3.2,3.2,2.05,1.8
Peterhead,Elgin,H,6,0,13.0,4.0,8.0,1.0,4.0,2.0,0,5,0,0,1.7,3.8,4.75,1.83,2.03
Spartans,Bonnyrigg Rose,D,2,2,7.0,9.0,3.0,4.0,6.0,4.0,2,1,0,0,2.2,3.3,3.3,2.05,1.75
Stenhousemuir,Clyde,D,2,2,13.0,12.0,8.0,4.0,5.0,4.0,2,4,0,0,1.55,4.0,5.5,1.85,2.0
Clyde,Dumbarton,A,0,4,10.0,11.0,4.0,6.0,6.0,5.0,2,2,0,0,4.0,3.3,1.95,1.93,1.93
Forfar,Peterhead,A,1,3,12.0,10.0,6.0,5.0,8.0,2.0,2,1,0,0,2.45,3.2,2.88,2.05,1.75
Stranraer,Spartans,A,3,4,10.0,14.0,5.0,6.0,11.0,4.0,1,0,0,0,2.6,3.5,2.3,1.98,1.88
Bonnyrigg Rose,Clyde,H,3,2,9.0,13.0,6.0,6.0,2.0,7.0,1,2,0,0,1.7,3.5,4.5,1.9,1.95
East Fife,Stranraer,H,4,0,12.0,0.0,6.0,0.0,5.0,7.0,2,1,0,0,2.0,3.3,3.5,1.83,2.03
Spartans,Dumbarton,H,2,0,8.0,7.0,3.0,1.0,4.0,11.0,1,1,0,0,2.2,3.4,2.88,1.85,2.0
Elgin,Stenhousemuir,D,1,1,11.0,11.0,2.0,4.0,5.0,5.0,3,2,0,1,4.2,4.2,1.57,1.75,2.05
Clyde,Spartans,A,1,2,10.0,7.0,3.0,2.0,5.0,3.0,3,1,0,0,3.3,3.8,1.83,1.75,2.05
Dumbarton,Bonnyrigg Rose,H,4,0,12.0,15.0,7.0,3.0,6.0,9.0,3,1,0,0,1.8,3.75,3.4,1.88,1.98
Forfar,Stenhousemuir,A,1,3,4.0,12.0,2.0,7.0,4.0,5.0,2,1,0,0,2.9,3.5,2.1,1.88,1.98
Peterhead,East Fife,H,2,0,11.0,5.0,6.0,2.0,7.0,6.0,1,3,0,0,1.91,3.6,3.2,1.9,1.95
Stranraer,Elgin,H,3,1,8.0,6.0,6.0,3.0,8.0,4.0,2,2,0,0,1.7,3.5,4.5,1.85,2.0
East Fife,Dumbarton,A,0,1,5.0,6.0,2.0,4.0,4.0,9.0,1,3,0,0,3.1,3.2,2.15,1.85,2.0
Elgin,Bonnyrigg Rose,H,2,0,12.0,9.0,6.0,6.0,1.0,6.0,5,4,0,0,3.4,3.3,1.95,1.8,2.0
Forfar,Clyde,D,1,1,15.0,13.0,6.0,4.0,4.0,5.0,1,0,0,0,1.73,3.5,4.33,1.85,2.0
Peterhead,Stranraer,H,3,2,9.0,8.0,5.0,6.0,3.0,7.0,4,3,0,0,1.67,3.75,4.2,1.83,2.03
Stenhousemuir,Spartans,H,3,2,12.0,9.0,5.0,4.0,6.0,6.0,4,1,0,0,1.95,3.4,3.4,1.8,2.05
Stenhousemuir,Peterhead,H,2,0,16.0,10.0,4.0,3.0,1.0,5.0,2,4,0,0,1.95,3.6,3.4,1.73,2.08
Bonnyrigg Rose,Forfar,A,0,2,6.0,8.0,2.0,5.0,4.0,4.0,0,2,0,0,2.15,3.5,3.0,1.98,1.88
Clyde,East Fife,A,0,4,7.0,10.0,2.0,7.0,5.0,2.0,1,3,0,0,3.1,3.6,2.1,1.93,1.93
Dumbarton,Elgin,H,1,0,8.0,7.0,2.0,2.0,2.0,2.0,1,3,0,0,1.3,5.25,9.0,1.67,2.15
Spartans,Peterhead,A,1,2,9.0,10.0,5.0,4.0,3.0,1.0,2,4,0,0,2.3,3.6,2.8,1.85,2.0
Stranraer,Stenhousemuir,A,0,3,6.0,6.0,3.0,3.0,10.0,2.0,2,1,0,0,3.25,3.8,2.0,1.67,2.15
Bonnyrigg Rose,East Fife,H,4,2,15.0,5.0,10.0,2.0,5.0,4.0,3,2,0,0,3.1,3.5,2.15,1.95,1.9
Elgin,Forfar,H,1,0,6.0,10.0,3.0,3.0,5.0,3.0,2,0,0,0,3.1,3.25,2.3,2.2,1.7
Forfar,Stranraer,D,1,1,16.0,4.0,5.0,1.0,9.0,3.0,2,3,0,0,2.05,3.4,3.5,1.9,1.95
Stenhousemuir,Bonnyrigg Rose,H,1,0,12.0,7.0,6.0,2.0,5.0,3.0,2,2,1,1,1.67,3.8,5.0,1.8,2.0
Bonnyrigg Rose,Peterhead,D,1,1,7.0,9.0,3.0,2.0,9.0,4.0,2,3,0,0,2.63,3.3,2.3,1.8,2.0
Clyde,Stranraer,D,2,2,5.0,5.0,4.0,2.0,4.0,6.0,2,1,0,0,2.4,3.75,2.45,1.75,2.05
Dumbarton,Stenhousemuir,A,0,1,8.0,9.0,2.0,4.0,7.0,4.0,3,1,0,0,2.1,3.75,2.8,1.88,1.98
East Fife,Elgin,H,4,0,10.0,1.0,6.0,1.0,8.0,2.0,0,1,0,0,1.73,3.4,4.33,1.8,2.0
Spartans,Forfar,H,1,0,5.0,7.0,2.0,1.0,2.0,3.0,5,3,0,0,2.0,3.5,3.2,1.85,2.0
Elgin,Spartans,A,0,4,13.0,9.0,4.0,7.0,3.0,4.0,1,4,0,0,3.4,4.0,1.83,1.75,2.05
Forfar,Dumbarton,A,2,4,8.0,12.0,6.0,6.0,3.0,5.0,0,0,0,0,3.0,3.4,2.15,2.0,1.85
Peterhead,Clyde,H,2,1,9.0,6.0,3.0,3.0,5.0,0.0,2,2,1,0,1.55,3.6,5.0,1.7,2.1
Stenhousemuir,East Fife,H,2,1,9.0,10.0,5.0,4.0,5.0,5.0,2,4,0,0,1.8,3.6,3.8,1.85,2.0
Stranraer,Bonnyrigg Rose,H,3,1,11.0,11.0,5.0,3.0,3.0,5.0,0,2,0,0,2.1,3.75,2.8,1.93,1.93
East Fife,Bonnyrigg Rose,A,0,3,6.0,8.0,2.0,4.0,3.0,4.0,2,2,0,0,1.8,3.75,3.8,1.75,2.05
Dumbarton,Clyde,D,4,4,11.0,14.0,7.0,6.0,8.0,6.0,2,3,0,0,1.4,4.33,6.5,1.65,2.2
Peterhead,Forfar,A,1,2,14.0,9.0,5.0,6.0,5.0,2.0,0,3,0,1,1.85,3.5,3.5,2.05,1.75
Spartans,Stranraer,H,3,0,8.0,4.0,3.0,0.0,6.0,3.0,2,0,0,0,1.73,3.6,4.33,1.73,2.08
Stenhousemuir,Elgin,H,2,0,8.0,5.0,3.0,2.0,6.0,3.0,0,1,0,0,1.3,5.25,7.5,1.67,2.15
Clyde,Stenhousemuir,A,1,2,7.0,6.0,2.0,2.0,0.0,0.0,1,2,0,1,4.33,3.8,1.6,1.88,1.98
Elgin,Peterhead,H,2,1,11.0,13.0,6.0,5.0,1.0,6.0,6,3,0,0,4.2,3.6,1.67,1.93,1.93
Forfar,East Fife,D,0,0,7.0,6.0,2.0,4.0,2.0,5.0,1,2,1,0,2.15,3.1,3.1,2.0,1.85
Clyde,Bonnyrigg Rose,H,3,2,10.0,11.0,4.0,4.0,7.0,7.0,1,1,0,0,2.75,3.8,2.1,1.9,1.95
Dumbarton,East Fife,A,1,2,9.0,9.0,3.0,3.0,8.0,5.0,3,3,0,0,1.83,3.6,3.75,1.93,1.93
Elgin,Stranraer,H,2,1,9.0,13.0,5.0,6.0,3.0,2.0,1,2,0,0,2.7,3.8,2.15,1.93,1.93
Peterhead,Spartans,A,0,1,4.0,4.0,3.0,2.0,5.0,2.0,3,1,0,0,2.25,3.6,2.63,1.8,2.0
Stenhousemuir,Forfar,H,2,1,7.0,4.0,4.0,2.0,8.0,3.0,2,0,0,0,1.6,3.8,4.75,2.0,1.85
Peterhead,Dumbarton,H,3,1,16.0,6.0,6.0,3.0,4.0,1.0,3,3,0,0,2.3,3.6,2.6,1.6,2.3
Bonnyrigg Rose,Dumbarton,D,1,1,9.0,17.0,5.0,8.0,6.0,9.0,3,2,0,0,2.7,3.5,2.3,1.9,1.95
East Fife,Clyde,D,1,1,5.0,9.0,1.0,5.0,3.0,4.0,0,2,0,0,1.65,3.6,4.75,1.75,2.05
Forfar,Elgin,H,2,1,14.0,4.0,5.0,1.0,6.0,3.0,2,3,0,1,1.67,3.5,4.75,1.95,1.9
Spartans,Stenhousemuir,A,0,2,8.0,8.0,0.0,6.0,5.0,3.0,0,0,0,0,2.5,3.4,2.5,1.93,1.93
Stranraer,Peterhead,H,2,0,7.0,6.0,4.0,1.0,3.0,4.0,2,2,0,1,3.1,3.4,2.05,1.93,1.93
East Fife,Peterhead,D,2,2,7.0,9.0,3.0,4.0,7.0,6.0,2,3,0,0,2.2,3.6,2.6,1.73,2.08
Stenhousemuir,Stranraer,H,1,0,7.0,9.0,4.0,1.0,4.0,6.0,3,0,1,0,1.3,5.5,6.0,1.65,2.2
Elgin,Dumbarton,A,0,1,12.0,11.0,3.0,5.0,5.0,4.0,1,0,0,0,3.5,3.3,1.85,1.88,1.98
Forfar,Bonnyrigg Rose,D,0,0,7.0,8.0,2.0,3.0,4.0,7.0,1,4,0,0,2.25,3.3,2.88,2.08,1.73
Peterhead,Stenhousemuir,H,2,1,12.0,6.0,5.0,2.0,3.0,6.0,3,4,0,0,3.1,3.4,2.0,1.8,2.0
Spartans,Clyde,D,1,1,6.0,8.0,1.0,4.0,0.0,10.0,2,0,0,0,1.53,3.75,5.75,1.7,2.1
Stranraer,East Fife,A,0,1,7.0,8.0,1.0,4.0,9.0,2.0,2,0,0,0,2.55,3.4,2.5,1.6,2.3
East Fife,Spartans,A,0,3,5.0,8.0,3.0,4.0,2.0,3.0,0,1,0,0,2.45,3.2,2.6,2.15,1.67
Elgin,Clyde,H,2,1,11.0,7.0,5.0,4.0,8.0,4.0,0,2,0,0,2.9,3.3,2.2,2.05,1.75
Bonnyrigg Rose,Stranraer,D,0,0,9.0,9.0,1.0,5.0,7.0,6.0,5,1,0,0,2.05,3.75,2.88,1.88,1.98
Clyde,Peterhead,D,1,1,7.0,9.0,5.0,5.0,4.0,4.0,1,3,0,0,3.0,3.4,2.05,1.7,2.1
Elgin,East Fife,H,1,0,12.0,4.0,5.0,1.0,8.0,6.0,1,1,0,0,2.5,3.6,2.3,1.9,1.95
Forfar,Spartans,H,1,0,7.0,5.0,5.0,2.0,2.0,5.0,2,0,0,0,2.75,3.6,2.1,1.98,1.88
Stenhousemuir,Dumbarton,H,1,0,11.0,8.0,3.0,4.0,5.0,12.0,3,4,0,1,1.8,3.5,3.6,1.75,2.05
Bonnyrigg Rose,Elgin,H,2,0,12.0,7.0,5.0,2.0,6.0,5.0,1,3,0,0,1.73,4.0,3.75,1.75,2.05
Dumbarton,Forfar,D,2,2,12.0,10.0,7.0,3.0,3.0,5.0,2,3,0,0,1.62,3.6,4.5,1.8,2.0
East Fife,Stenhousemuir,D,1,1,4.0,6.0,1.0,2.0,5.0,3.0,3,1,0,0,3.75,3.4,1.83,1.8,2.0
Spartans,Elgin,A,1,2,7.0,7.0,1.0,5.0,5.0,5.0,2,1,0,0,1.45,4.2,5.0,1.62,2.25
Stranraer,Clyde,H,2,0,9.0,7.0,5.0,1.0,5.0,5.0,3,5,0,1,2.3,3.4,2.7,1.88,1.98
Dumbarton,Spartans,D,0,0,13.0,6.0,4.0,2.0,7.0,3.0,4,2,0,0,2.1,3.6,2.9,1.95,1.9
Bonnyrigg Rose,East Fife,A,0,2,15.0,9.0,6.0,4.0,2.0,2.0,2,1,1,0,2.1,3.4,3.1,2.03,1.83
Clyde,Dumbarton,H,2,0,14.0,8.0,4.0,1.0,5.0,5.0,3,3,1,0,3.2,3.5,2.0,1.85,2.0
Elgin,Stenhousemuir,D,2,2,12.0,9.0,3.0,5.0,5.0,4.0,1,2,0,0,3.75,3.8,1.8,1.98,1.88
Forfar,Peterhead,D,3,3,11.0,13.0,6.0,5.0,7.0,8.0,2,3,0,0,2.5,3.4,2.5,1.98,1.88
Stranraer,Spartans,A,1,2,4.0,4.0,2.0,3.0,4.0,6.0,2,2,0,0,2.7,3.25,2.4,2.0,1.85
Clyde,Forfar,A,0,2,9.0,8.0,4.0,3.0,8.0,5.0,3,2,0,0,2.63,3.25,2.38,2.03,1.83
Peterhead,Bonnyrigg Rose,D,0,0,11.0,6.0,6.0,1.0,4.0,3.0,1,1,1,0,1.8,3.4,4.0,1.95,1.9
Dumbarton,Stranraer,H,2,1,10.0,12.0,3.0,4.0,4.0,5.0,0,1,0,0,1.67,3.75,4.33,1.88,1.98
East Fife,Forfar,D,1,1,6.0,3.0,2.0,2.0,11.0,1.0,1,1,0,0,2.15,3.2,3.2,2.05,1.8
Peterhead,Elgin,D,1,1,8.0,10.0,4.0,3.0,4.0,4.0,5,2,0,0,1.65,3.6,5.0,1.85,2.0
Spartans,Bonnyrigg Rose,H,2,1,9.0,8.0,5.0,5.0,11.0,6.0,3,5,0,0,2.05,3.3,3.3,2.05,1.8
Stenhousemuir,Clyde,A,1,6,16.0,14.0,8.0,10.0,8.0,5.0,0,2,0,0,1.45,4.33,5.5,1.75,2.05
Bonnyrigg Rose,Stenhousemuir,A,0,1,6.0,15.0,2.0,4.0,6.0,5.0,0,3,0,0,2.8,3.25,2.3,2.1,1.7
Clyde,Elgin,H,2,1,12.0,13.0,4.0,4.0,6.0,4.0,1,1,0,1,2.0,3.5,3.25,1.93,1.93
Dumbarton,Peterhead,H,1,0,14.0,6.0,5.0,1.0,7.0,2.0,2,3,0,0,2.15,3.2,3.25,2.05,1.75
Spartans,East Fife,A,1,3,4.0,7.0,3.0,3.0,6.0,3.0,2,2,0,0,1.91,3.3,3.8,2.05,1.75
Stranraer,Forfar,D,0,0,9.0,8.0,5.0,6.0,6.0,6.0,1,1,0,1,2.4,3.2,2.8,2.1,1.7
Bonnyrigg Rose,Spartans,D,2,2,12.0,15.0,4.0,6.0,5.0,1.0,0,1,1,0,2.7,3.3,2.45,2.08,1.73
Stranraer,Dumbarton,H,5,0,15.0,14.0,8.0,7.0,3.0,6.0,1,2,0,0,2.88,3.5,2.15,1.93,1.93
East Fife,Dumbarton,H,3,2,8.0,7.0,5.0,3.0,8.0,3.0,1,2,0,0,2.4,3.25,2.63,1.85,2.0
Elgin,Bonnyrigg Rose,H,1,0,14.0,3.0,6.0,2.0,2.0,5.0,2,1,0,0,2.45,3.5,2.5,1.98,1.88
Forfar,Clyde,H,2,1,11.0,10.0,5.0,4.0,7.0,3.0,0,0,0,0,2.25,3.5,2.63,1.7,2.1
Peterhead,Stranraer,H,2,0,8.0,8.0,6.0,3.0,5.0,7.0,1,3,0,0,1.91,3.6,3.4,1.85,2.0
Stenhousemuir,Spartans,D,0,0,5.0,6.0,2.0,1.0,7.0,2.0,0,1,0,0,1.91,3.5,3.6,1.98,1.88
Bonnyrigg Rose,Clyde,A,1,2,11.0,14.0,4.0,5.0,2.0,7.0,0,0,0,0,2.5,3.25,2.6,1.85,2.0
Forfar,Stenhousemuir,D,1,1,6.0,12.0,1.0,3.0,3.0,3.0,2,4,0,0,3.2,3.1,2.25,1.95,1.9
Peterhead,East Fife,D,1,1,8.0,5.0,4.0,1.0,2.0,3.0,0,2,0,0,2.15,3.25,3.1,1.98,1.88
Spartans,Dumbarton,A,2,6,5.0,15.0,3.0,8.0,9.0,6.0,0,2,0,0,2.2,3.3,2.9,1.93,1.93
Stranraer,Elgin,A,1,2,3.0,3.0,2.0,3.0,5.0,6.0,3,2,1,0,1.91,3.5,3.5,1.85,2.0
Clyde,Spartans,D,0,0,5.0,5.0,1.0,2.0,7.0,5.0,2,3,0,0,2.25,3.5,2.8,1.83,2.03
Dumbarton,Bonnyrigg Rose,H,2,0,12.0,5.0,7.0,1.0,6.0,1.0,0,3,0,0,1.57,3.6,5.5,1.78,2.1
East Fife,Stranraer,H,2,1,8.0,2.0,2.0,1.0,3.0,3.0,4,0,0,0,1.75,3.2,4.75,1.98,1.88
Elgin,Forfar,D,1,1,10.0,6.0,3.0,4.0,7.0,4.0,1,2,0,0,2.55,3.1,2.63,2.15,1.67
Stenhousemuir,Peterhead,D,0,0,9.0,6.0,2.0,3.0,6.0,5.0,3,1,0,0,1.75,3.25,4.5,2.05,1.75
Dumbarton,Stenhousemuir,D,0,0,13.0,9.0,6.0,1.0,6.0,3.0,1,2,0,0,2.55,3.5,2.38,1.73,2.08
East Fife,Elgin,H,2,0,10.0,6.0,6.0,2.0,3.0,4.0,0,2,0,0,1.83,3.5,3.75,1.98,1.88
Peterhead,Clyde,H,4,1,10.0,7.0,6.0,4.0,4.0,3.0,1,3,0,1,1.95,3.5,3.4,1.75,2.05
Spartans,Forfar,H,1,0,4.0,5.0,2.0,1.0,4.0,6.0,1,1,0,1,2.0,3.6,3.2,1.98,1.88
Stranraer,Bonnyrigg Rose,D,1,1,7.0,16.0,4.0,4.0,1.0,4.0,1,1,0,0,2.0,3.75,3.1,2.0,1.85
Bonnyrigg Rose,Peterhead,D,2,2,12.0,11.0,3.0,5.0,10.0,4.0,4,6,0,0,2.8,3.4,2.2,1.88,1.98
Clyde,Stranraer,H,1,0,13.0,4.0,6.0,1.0,7.0,2.0,1,2,0,0,2.1,3.4,3.1,1.75,2.05
Elgin,Spartans,D,2,2,8.0,10.0,3.0,4.0,1.0,2.0,1,1,0,0,2.88,3.3,2.25,2.05,1.75
Forfar,Dumbarton,A,0,2,5.0,9.0,1.0,5.0,4.0,4.0,1,1,0,0,2.38,3.4,2.7,1.75,2.05
Stenhousemuir,East Fife,D,0,0,9.0,4.0,2.0,2.0,10.0,2.0,2,1,0,0,1.91,3.4,3.6,1.88,1.98
Dumbarton,Clyde,H,1,0,9.0,6.0,4.0,2.0,6.0,9.0,2,3,0,0,1.75,3.6,3.6,1.75,2.05
East Fife,Bonnyrigg Rose,A,1,4,2.0,8.0,1.0,6.0,5.0,5.0,0,1,0,0,2.0,3.25,3.3,1.93,1.93
Peterhead,Forfar,H,2,1,7.0,9.0,2.0,3.0,3.0,2.0,4,2,0,0,1.83,3.2,4.0,1.95,1.9
Spartans,Stranraer,D,0,0,2.0,5.0,1.0,2.0,3.0,5.0,2,1,0,0,1.85,3.25,3.75,1.93,1.93
Stenhousemuir,Elgin,D,1,1,15.0,9.0,7.0,4.0,2.0,4.0,4,4,0,1,1.75,3.6,4.0,1.83,2.03
Bonnyrigg Rose,Spartans,A,0,1,10.0,10.0,2.0,4.0,8.0,3.0,1,2,0,0,2.38,3.5,2.63,1.9,1.95
Clyde,Stenhousemuir,D,2,2,12.0,15.0,6.0,5.0,3.0,6.0,0,1,0,0,2.38,3.4,2.7,2.05,1.75
Elgin,Peterhead,D,1,1,6.0,9.0,5.0,2.0,4.0,8.0,0,3,1,0,2.8,3.4,2.25,2.0,1.85
Forfar,East Fife,H,2,1,11.0,6.0,5.0,2.0,3.0,9.0,4,2,0,0,2.45,3.4,2.6,2.05,1.75
Stranraer,Dumbarton,D,0,0,6.0,4.0,1.0,2.0,5.0,6.0,0,2,0,0,3.4,3.75,1.91,1.75,2.05
Clyde,East Fife,H,1,0,14.0,7.0,6.0,4.0,5.0,4.0,1,2,0,0,1.8,3.6,3.75,1.8,2.0
Dumbarton,Elgin,D,2,2,13.0,6.0,4.0,3.0,5.0,3.0,2,2,0,0,1.57,4.0,4.75,1.8,2.0
Forfar,Stranraer,H,2,0,13.0,1.0,6.0,0.0,7.0,7.0,1,1,0,0,2.7,3.3,2.3,2.35,1.57
Spartans,Peterhead,D,2,2,8.0,10.0,5.0,3.0,4.0,6.0,0,2,0,0,2.5,3.3,2.55,1.95,1.9
Stenhousemuir,Bonnyrigg Rose,D,1,1,8.0,14.0,3.0,4.0,4.0,7.0,0,1,0,0,1.83,3.6,3.75,1.88,1.98
Bonnyrigg Rose,Forfar,H,4,0,11.0,10.0,6.0,1.0,7.0,4.0,3,1,0,0,2.2,3.25,3.1,2.05,1.75
East Fife,Spartans,A,1,2,3.0,7.0,2.0,3.0,9.0,2.0,1,1,0,0,2.1,3.75,2.88,2.03,1.83
Elgin,Clyde,A,0,3,11.0,11.0,1.0,6.0,6.0,1.0,2,0,0,0,4.0,3.2,1.91,1.83,2.03
Peterhead,Dumbarton,H,2,1,9.0,7.0,3.0,3.0,4.0,2.0,3,0,1,0,2.5,3.2,2.7,1.83,2.03
Stranraer,Stenhousemuir,H,2,0,16.0,6.0,7.0,3.0,5.0,4.0,1,3,0,0,2.15,4.0,2.5,2.03,1.83
